shipment_date,transit_wh_name,destination_wh_name,type,route,route 1,gmv,orders
2024-01-27,Новосибирск,Электросталь,box,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.1662294315896598,0.2714850555045207
2024-01-27,Новосибирск,Электросталь,other,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.9472974368852578,-0.9267447968007726
2024-01-27,Обухово,Краснодар (Тихорецкая),box,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),-0.6211556963185347,-0.9175092228333456
2024-01-27,Обухово,Склад Казань,box,Обухово -> Склад Казань,Обухово - Склад Казань,0.9253584387237186,0.7729733249369496
2024-01-27,Обухово,Склад Казань,other,Обухово -> Склад Казань,Обухово - Склад Казань,-0.8843949425708927,-0.8837883311791609
2024-01-27,Подольск 4,Краснодар (Тихорецкая),box,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),-0.7873082762853487,-0.1939870423349053
2024-01-27,Подольск 4,Невинномысск,box,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,0.7533873854871677,1.6206908455977689
2024-01-27,Подольск 4,Невинномысск,other,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.8970348952766732,-0.9473812000231964
2024-01-27,Тула,Невинномысск,box,Тула -> Невинномысск,Тула - Невинномысск,0.7737733271875158,1.5459246013629515
2024-01-28,Минск Щомыслицкий,Коледино,box,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,-0.7313528418829397,-0.289697895214767
2024-01-28,Минск Щомыслицкий,Коледино,other,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,-1.032650083125477,-1.2137831578372138
2024-01-28,Новосибирск,Электросталь,box,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.8171194360026581,-0.5273348460323415
2024-01-28,Обухово,Краснодар (Тихорецкая),box,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),-0.472405579459177,-0.5773324800797616
2024-01-28,Обухово,Склад Казань,box,Обухово -> Склад Казань,Обухово - Склад Казань,-0.2492411116357647,0.0291211528031856
2024-01-28,Обухово,Склад Казань,other,Обухово -> Склад Казань,Обухово - Склад Казань,-0.9888037914917356,-1.0190341806580272
2024-01-28,Подольск 4,Краснодар (Тихорецкая),box,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),-0.225300093584653,-0.3139790272843312
2024-01-28,Подольск 4,Невинномысск,box,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,0.433538106269369,0.8653755380621908
2024-01-28,Подольск 4,Невинномысск,other,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.8202710682644015,-0.9775938123246194
2024-01-28,Тула,Невинномысск,box,Тула -> Невинномысск,Тула - Невинномысск,0.091232251737648,0.1923689673757559
2024-01-29,Минск Щомыслицкий,Коледино,box,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,-0.0082394629008503,1.373655577505637
2024-01-29,Минск Щомыслицкий,Коледино,other,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,-0.1588880835221189,-0.3821064214770117
2024-01-29,Новосибирск,Электросталь,box,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.9472974368852578,-0.9267447968007726
2024-01-29,Новосибирск,Электросталь,other,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.0360514307070601,-0.5273348460323415
2024-01-29,Обухово,Краснодар (Тихорецкая),box,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),-0.5385167425077805,-0.4072441087029694
2024-01-29,Обухово,Склад Казань,box,Обухово -> Склад Казань,Обухово - Склад Казань,2.491491172536363,1.2632395292978396
2024-01-29,Обухово,Склад Казань,other,Обухово -> Склад Казань,Обухово - Склад Казань,-0.8756942051608225,-0.7823539440700114
2024-01-29,Подольск 4,Краснодар (Тихорецкая),box,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),-0.4174396432259165,-0.2839810310469747
2024-01-29,Подольск 4,Невинномысск,box,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,1.393085943922765,2.285368316229077
2024-01-29,Подольск 4,Невинномысск,other,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.3852760485281954,-0.88695597542035
2024-01-29,Тула,Невинномысск,box,Тула -> Невинномысск,Тула - Невинномысск,-0.0550265501444664,-0.5295273707507484
2024-01-30,Минск Щомыслицкий,Коледино,box,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,-0.1588880835221189,1.2812470512433924
2024-01-30,Минск Щомыслицкий,Коледино,other,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,0.9559117090752688,0.1723447360964563
2024-01-30,Новосибирск,Электросталь,box,Новосибирск -> Электросталь,Новосибирск - Электросталь,1.786440581649335,2.268534809346676
2024-01-30,Новосибирск,Электросталь,other,Новосибирск -> Электросталь,Новосибирск - Электросталь,1.0053725763537371,0.6708950062729518
2024-01-30,Обухово,Краснодар (Тихорецкая),box,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),0.0730115156918014,0.2731093768041988
2024-01-30,Обухово,Склад Казань,box,Обухово -> Склад Казань,Обухово - Склад Казань,0.8122488523928053,0.925124905600674
2024-01-30,Обухово,Склад Казань,other,Обухово -> Склад Казань,Обухово - Склад Казань,-0.3797521727868184,-0.69782528814572
2024-01-30,Подольск 4,Краснодар (Тихорецкая),box,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),0.3847429765263586,0.2559829012254419
2024-01-30,Подольск 4,Невинномысск,box,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,7.227136796855412,2.708344888449001
2024-01-30,Подольск 4,Невинномысск,other,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.5771856160588746,-0.7963181385160807
2024-01-30,Тула,Невинномысск,box,Тула -> Невинномысск,Тула - Невинномысск,2.3338672139300702,1.6361616436287647
2024-01-31,Минск Щомыслицкий,Коледино,box,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,0.052019985347657,1.650881156292371
2024-01-31,Минск Щомыслицкий,Коледино,other,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,0.5642252954599704,0.264753262358701
2024-01-31,Новосибирск,Электросталь,box,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.4265854333548591,0.2714850555045207
2024-01-31,Новосибирск,Электросталь,other,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.1662294315896598,-0.9267447968007726
2024-01-31,Обухово,Краснодар (Тихорецкая),box,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),0.2217616325511592,0.1030210054274067
2024-01-31,Обухово,Склад Казань,box,Обухово -> Склад Казань,Обухово - Склад Казань,2.369680848795379,1.838034389583021
2024-01-31,Обухово,Склад Казань,other,Обухово -> Склад Казань,Обухово - Склад Казань,-0.3797521727868184,-0.69782528814572
2024-01-31,Подольск 4,Краснодар (Тихорецкая),box,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),-0.1916756723974318,-0.0589960592668011
2024-01-31,Подольск 4,Невинномысск,box,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,2.288663925732601,2.708344888449001
2024-01-31,Подольск 4,Невинномысск,other,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.8970348952766732,-0.9473812000231964
2024-01-31,Тула,Невинномысск,box,Тула -> Невинномысск,Тула - Невинномысск,2.187608412047956,2.8994802353501474
2024-01-31,Тула,Невинномысск,other,Тула -> Невинномысск,Тула - Невинномысск,-0.5425558897515148,-0.7100014552823746
2024-02-01,Минск Щомыслицкий,Коледино,box,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,-0.1588880835221189,1.4660641037678817
2024-02-01,Минск Щомыслицкий,Коледино,other,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,0.4437063989629555,-0.012472316428033
2024-02-01,Новосибирск,Электросталь,box,Новосибирск -> Электросталь,Новосибирск - Электросталь,3.218398591357931,3.0673547108835386
2024-02-01,Новосибирск,Электросталь,other,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.9472974368852578,-0.9267447968007726
2024-02-01,Обухово,Краснодар (Тихорецкая),box,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),0.717595355415685,-0.1804596135339133
2024-02-01,Обухово,Склад Казань,box,Обухово -> Склад Казань,Обухово - Склад Казань,0.6469348416014706,0.5193873571640756
2024-02-01,Обухово,Склад Казань,other,Обухово -> Склад Казань,Обухово - Склад Казань,-0.5624676583982936,-0.6809195569608617
2024-02-01,Подольск 4,Краснодар (Тихорецкая),box,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),0.0821231858413685,0.1959869087507289
2024-02-01,Подольск 4,Невинномысск,box,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,2.109548329370634,2.9198331745589625
2024-02-01,Подольск 4,Невинномысск,other,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.705125327745994,-0.856743363118927
2024-02-01,Тула,Невинномысск,box,Тула -> Невинномысск,Тула - Невинномысск,2.5776318837335945,2.9897172776159606
2024-02-01,Тула,Невинномысск,other,Тула -> Невинномысск,Тула - Невинномысск,-0.9325793614371536,-0.9807125820798136
2024-02-02,Минск Щомыслицкий,Коледино,box,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,0.2026686059689257,1.928106735079105
2024-02-02,Минск Щомыслицкий,Коледино,other,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,3.9086246732521337,1.5584726300301264
2024-02-02,Новосибирск,Электросталь,box,Новосибирск -> Электросталь,Новосибирск - Электросталь,1.786440581649335,2.667944760115107
2024-02-02,Новосибирск,Электросталь,other,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.4265854333548591,-0.5273348460323415
2024-02-02,Обухово,Краснодар (Тихорецкая),box,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),-0.2740720903133666,-0.0103712421571213
2024-02-02,Обухово,Склад Казань,box,Обухово -> Склад Казань,Обухово - Склад Казань,1.2298842480761771,1.3477681852221308
2024-02-02,Обухово,Склад Казань,other,Обухово -> Склад Казань,Обухово - Склад Казань,-0.3101462735062564,-0.5963909010365703
2024-02-02,Подольск 4,Краснодар (Тихорецкая),box,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),0.2502452917774742,0.6159588560737197
2024-02-02,Подольск 4,Невинномысск,box,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,1.815286992490259,2.436431377736193
2024-02-02,Подольск 4,Невинномысск,other,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.9098288664453852,-0.856743363118927
2024-02-02,Тула,Невинномысск,box,Тула -> Невинномысск,Тула - Невинномысск,1.2613026667945642,2.177583897223643
2024-02-03,Минск Щомыслицкий,Коледино,box,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,-0.2492772558948801,1.1888385249811475
2024-02-03,Минск Щомыслицкий,Коледино,other,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,0.3533172265901943,-0.4745149477392564
2024-02-03,Новосибирск,Электросталь,box,Новосибирск -> Электросталь,Новосибирск - Электросталь,0.3544825719407388,1.469714907809814
2024-02-03,Обухово,Краснодар (Тихорецкая),box,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),0.0895393064539522,-0.3505479849107054
2024-02-03,Обухово,Склад Казань,box,Обухово -> Склад Казань,Обухово - Склад Казань,0.8557525394431565,1.111087948634115
2024-02-03,Обухово,Склад Казань,other,Обухово -> Склад Казань,Обухово - Склад Казань,-0.5711683958083639,-0.9175997935488774
2024-02-03,Подольск 4,Краснодар (Тихорецкая),box,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),0.7642185870678541,0.9309378165659628
2024-02-03,Подольск 4,Невинномысск,box,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,2.531749377938128,2.496856602339039
2024-02-03,Подольск 4,Невинномысск,other,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.6283615007337224,-0.7661055262146576
2024-02-03,Тула,Невинномысск,box,Тула -> Невинномысск,Тула - Невинномысск,1.4075614686766786,2.08734685495783
2024-02-04,Минск Щомыслицкий,Коледино,box,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,-0.4300556006404025,0.4495703148831903
2024-02-04,Минск Щомыслицкий,Коледино,other,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,-0.7614825660071934,-1.0289661053127244
2024-02-04,Новосибирск,Электросталь,box,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.5567634342374588,0.2714850555045207
2024-02-04,Новосибирск,Электросталь,other,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.9472974368852578,-0.9267447968007726
2024-02-04,Обухово,Краснодар (Тихорецкая),box,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),0.4200951216969695,0.1597171292196707
2024-02-04,Обухово,Склад Казань,box,Обухово -> Склад Казань,Обухово - Склад Казань,1.0384680250546316,1.1448994110038315
2024-02-04,Обухово,Склад Казань,other,Обухово -> Склад Казань,Обухово - Склад Казань,-0.9801030540816654,-0.9683169871034524
2024-02-04,Подольск 4,Краснодар (Тихорецкая),box,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),-0.6239896590902748,0.0009999332079118
2024-02-04,Подольск 4,Невинномысск,box,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.001456913466837,0.5632494150479597
2024-02-04,Подольск 4,Невинномысск,other,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.7818891547582657,-0.9171685877217732
2024-02-04,Тула,Невинномысск,box,Тула -> Невинномысск,Тула - Невинномысск,1.4563144026373835,1.3654505168313256
2024-02-05,Минск Щомыслицкий,Коледино,box,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,-0.3396664282676413,0.7267958936699244
2024-02-05,Минск Щомыслицкий,Коледино,other,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,0.7450036402054927,-0.289697895214767
2024-02-05,Новосибирск,Электросталь,box,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.1662294315896598,0.6708950062729518
2024-02-05,Новосибирск,Электросталь,other,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.1662294315896598,0.2714850555045207
2024-02-05,Обухово,Краснодар (Тихорецкая),box,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),-0.108794182691858,0.0463248816351427
2024-02-05,Обухово,Склад Казань,box,Обухово -> Склад Казань,Обухово - Склад Казань,1.2820886725365988,1.2463337981129812
2024-02-05,Обухово,Склад Казань,other,Обухово -> Склад Казань,Обухово - Склад Казань,-0.2840440612760457,-0.8499768688094445
2024-02-05,Подольск 4,Краснодар (Тихорецкая),box,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),0.3751359990442954,0.8559428259725717
2024-02-05,Подольск 4,Невинномысск,box,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,0.8685331260055752,1.3185647225835375
2024-02-05,Подольск 4,Невинномысск,other,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.4620398755404671,-0.88695597542035
2024-02-05,Тула,Невинномысск,box,Тула -> Невинномысск,Тула - Невинномысск,-0.3962970878694003,-0.3490532862191223
2024-02-06,Минск Щомыслицкий,Коледино,box,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,0.2327983300931794,1.4660641037678817
2024-02-06,Минск Щомыслицкий,Коледино,other,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,2.6431762600334774,0.3571617886209456
2024-02-06,Новосибирск,Электросталь,box,Новосибирск -> Электросталь,Новосибирск - Электросталь,1.5260845798841356,1.469714907809814
2024-02-06,Новосибирск,Электросталь,other,Новосибирск -> Электросталь,Новосибирск - Электросталь,0.8751945754711374,-0.9267447968007726
2024-02-06,Обухово,Краснодар (Тихорецкая),box,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),1.2630124505666636,1.0668551098958952
2024-02-06,Обухово,Склад Казань,box,Обухово -> Склад Казань,Обухово - Склад Казань,2.578498546637065,1.9394687766921703
2024-02-06,Обухово,Склад Казань,other,Обухово -> Склад Казань,Обухово - Склад Казань,-0.7712853562399795,-0.7654482128851531
2024-02-06,Подольск 4,Краснодар (Тихорецкая),box,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),0.6777557897292854,1.6808877224998748
2024-02-06,Подольск 4,Невинномысск,box,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,2.813216743649791,1.8019665194063077
2024-02-06,Подольск 4,Невинномысск,other,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.5771856160588746,-0.9473812000231964
2024-02-06,Тула,Невинномысск,box,Тула -> Невинномысск,Тула - Невинномысск,4.332737506318969,2.9897172776159606
2024-02-06,Тула,Невинномысск,other,Тула -> Невинномысск,Тула - Невинномысск,-0.8350734935157439,-0.9807125820798136
2024-02-07,Минск Щомыслицкий,Коледино,box,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,0.503965847211463,1.928106735079105
2024-02-07,Минск Щомыслицкий,Коледино,other,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,0.4135766748387018,0.7267958936699244
2024-02-07,Новосибирск,Электросталь,box,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.6869414351200585,-0.5273348460323415
2024-02-07,Новосибирск,Электросталь,other,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.8171194360026581,-0.9267447968007726
2024-02-07,Обухово,Краснодар (Тихорецкая),box,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),1.19690128751806,1.5771202240262714
2024-02-07,Обухово,Склад Казань,box,Обухово -> Склад Казань,Обухово - Склад Казань,0.8905554890834375,1.297050991667556
2024-02-07,Обухово,Склад Казань,other,Обухово -> Склад Казань,Обухово - Склад Казань,-0.5189639713479424,-0.7654482128851531
2024-02-07,Подольск 4,Краснодар (Тихорецкая),box,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1.907448907433372,2.250849651009648
2024-02-07,Подольск 4,Невинномысск,box,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,0.663829587306184,1.4696277840906533
2024-02-07,Подольск 4,Невинномысск,other,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.8202710682644015,-0.9473812000231964
2024-02-07,Тула,Невинномысск,box,Тула -> Невинномысск,Тула - Невинномысск,1.895090808283727,2.177583897223643
2024-02-08,Минск Щомыслицкий,Коледино,box,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,0.1424091577204182,1.8356982088168603
2024-02-08,Минск Щомыслицкий,Коледино,other,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,0.4135766748387018,0.1723447360964563
2024-02-08,Новосибирск,Электросталь,box,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.2964074324722595,0.6708950062729518
2024-02-08,Обухово,Краснодар (Тихорецкая),box,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),1.4117625674260212,1.520424100234007
2024-02-08,Обухово,Склад Казань,box,Обухово -> Склад Казань,Обухово - Склад Казань,1.3429938344070904,1.111087948634115
2024-02-08,Обухово,Склад Казань,other,Обухово -> Склад Казань,Обухово - Склад Казань,-0.7973875684701902,-0.7654482128851531
2024-02-08,Подольск 4,Краснодар (Тихорецкая),box,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),3.2524257549222164,3.3007795193171248
2024-02-08,Подольск 4,Невинномысск,box,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,1.62337742495958,2.285368316229077
2024-02-08,Подольск 4,Невинномысск,other,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.8842409241079613,-0.856743363118927
2024-02-08,Тула,Невинномысск,box,Тула -> Невинномысск,Тула - Невинномысск,1.602573204519498,1.906872770426204
2024-02-09,Минск Щомыслицкий,Коледино,box,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,-0.0082394629008503,1.1888385249811475
2024-02-09,Минск Щомыслицкий,Коледино,other,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,2.281619570542433,1.2812470512433924
2024-02-09,Новосибирск,Электросталь,box,Новосибирск -> Электросталь,Новосибирск - Электросталь,2.437330586062333,2.667944760115107
2024-02-09,Новосибирск,Электросталь,other,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.2964074324722595,-0.9267447968007726
2024-02-09,Обухово,Краснодар (Тихорецкая),box,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),0.122594887978254,0.726678367142311
2024-02-09,Обухово,Новосибирск,box,Обухово -> Новосибирск,Обухово - Новосибирск,-0.37315540889279,-0.5990171426600917
2024-02-09,Обухово,Склад Казань,box,Обухово -> Склад Казань,Обухово - Склад Казань,1.5170085826084954,1.1956166045584065
2024-02-09,Обухово,Склад Казань,other,Обухово -> Склад Казань,Обухово - Склад Казань,-0.4754602842975911,-0.7147310193305783
2024-02-09,Подольск 4,Краснодар (Тихорецкая),box,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1.9386715842500768,2.325844641603039
2024-02-09,Подольск 4,Минск Щомыслицкий,other,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,-0.3323025890215349,-0.2030789355116333
2024-02-09,Подольск 4,Невинномысск,box,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,0.9058488752476516,1.3185647225835375
2024-02-09,Подольск 4,Невинномысск,other,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.7435072412521299,-0.7661055262146576
2024-02-09,Тула,Невинномысск,box,Тула -> Невинномысск,Тула - Невинномысск,2.6751377516550043,3.0799543198817734
2024-02-10,Минск Щомыслицкий,Коледино,box,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,-0.5807042212616711,0.1723447360964563
2024-02-10,Минск Щомыслицкий,Коледино,other,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,0.3231875024659406,0.0799362098342116
2024-02-10,Новосибирск,Электросталь,box,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.5567634342374588,-0.5273348460323415
2024-02-10,Новосибирск,Электросталь,other,Новосибирск -> Электросталь,Новосибирск - Электросталь,1.395906579001536,-0.1279248952639103
2024-02-10,Обухово,Краснодар (Тихорецкая),box,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),0.0730115156918014,0.3865016243887268
2024-02-10,Обухово,Новосибирск,box,Обухово -> Новосибирск,Обухово - Новосибирск,0.1980221784491811,0.0580297856951963
2024-02-10,Обухово,Склад Казань,box,Обухово -> Склад Казань,Обухово - Склад Казань,1.012365812824421,1.3477681852221308
2024-02-10,Обухово,Склад Казань,other,Обухово -> Склад Казань,Обухово - Склад Казань,-0.9191978922111738,-0.9683169871034524
2024-02-10,Подольск 4,Краснодар (Тихорецкая),box,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1.0992619267548072,2.0558626754668308
2024-02-10,Подольск 4,Минск Щомыслицкий,other,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,0.6120050403415542,1.8754936985486133
2024-02-10,Подольск 4,Невинномысск,box,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,0.6446386305531161,0.9560133749664602
2024-02-10,Подольск 4,Невинномысск,other,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.9716663937608262,-0.9473812000231964
2024-02-10,Тула,Невинномысск,box,Тула -> Невинномысск,Тула - Невинномысск,0.8225262611482206,1.3654505168313256
2024-02-10,Тула,Невинномысск,other,Тула -> Невинномысск,Тула - Невинномысск,-0.9813322953978584,-0.9807125820798136
2024-02-11,Минск Щомыслицкий,Коледино,box,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,-0.2492772558948801,1.096429998718903
2024-02-11,Минск Щомыслицкий,Коледино,other,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,-0.4300556006404025,-0.3821064214770117
2024-02-11,Новосибирск,Электросталь,box,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.8171194360026581,-0.5273348460323415
2024-02-11,Новосибирск,Электросталь,other,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.9472974368852578,-0.9267447968007726
2024-02-11,Обухово,Краснодар (Тихорецкая),box,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),0.353983958648366,0.2164132530119348
2024-02-11,Обухово,Новосибирск,box,Обухово -> Новосибирск,Обухово - Новосибирск,-0.4547522070845002,-0.1609858570898996
2024-02-11,Обухово,Склад Казань,box,Обухово -> Склад Казань,Обухово - Склад Казань,0.1596935466375368,0.5193873571640756
2024-02-11,Обухово,Склад Казань,other,Обухово -> Склад Казань,Обухово - Склад Казань,-1.0845119030025083,-1.0190341806580272
2024-02-11,Подольск 4,Краснодар (Тихорецкая),box,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),0.2130182540344793,0.8259448297352151
2024-02-11,Подольск 4,Минск Щомыслицкий,other,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,0.1491091435949419,0.5590643636437904
2024-02-11,Подольск 4,Невинномысск,box,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.5260097313840268,-0.2222785047890414
2024-02-11,Тула,Невинномысск,box,Тула -> Невинномысск,Тула - Невинномысск,-0.201285352026581,-0.3490532862191223
2024-02-12,Минск Щомыслицкий,Коледино,box,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,0.1122794335961645,2.1129237876035942
2024-02-12,Минск Щомыслицкий,Коледино,other,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,1.2873386744420598,0.9116129461944136
2024-02-12,Новосибирск,Электросталь,box,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.0360514307070601,1.8691248585782447
2024-02-12,Обухово,Краснодар (Тихорецкая),box,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),0.9489844260857973,1.690512471610799
2024-02-12,Обухово,Новосибирск,box,Обухово -> Новосибирск,Обухово - Новосибирск,-0.9443329962347612,-0.8180327854451878
2024-02-12,Обухово,Склад Казань,box,Обухово -> Склад Казань,Обухово - Склад Казань,1.2646871977164582,1.229428066928123
2024-02-12,Обухово,Склад Казань,other,Обухово -> Склад Казань,Обухово - Склад Казань,-0.7712853562399795,-0.8330711376245862
2024-02-12,Подольск 4,Краснодар (Тихорецкая),box,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),0.5384546162393694,0.7359508410231457
2024-02-12,Подольск 4,Минск Щомыслицкий,other,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,1.5563126697046434,2.3604939798293376
2024-02-12,Подольск 4,Невинномысск,box,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,0.4740523483036235,0.5934620273493828
