ds,y
2023-10-30,5.425353178622999
2023-10-31,5.3224643411578
2023-11-01,5.7622539176135
2023-11-02,5.3472129951000005
2023-11-03,4.066635463852401
2023-11-04,3.608558115116
2023-11-05,3.1688424212469997
2023-11-06,3.1319414242369996
2023-11-07,2.96822661578
2023-11-08,3.5478826972906
2023-11-09,3.6124467135789997
2023-11-10,4.249567527861401
2023-11-11,5.0368010895259
2023-11-12,4.1211804645281
2023-11-13,3.7504449340216004
2023-11-14,4.127223275143501
2023-11-15,3.8782305896408
2023-11-16,3.584948099242
2023-11-17,3.3071887357415
2023-11-18,3.1605622807988003
2023-11-19,5.508794826016699
2023-11-20,5.8215757675594
2023-11-21,6.4229249432416
2023-11-22,5.852010625890899
2023-11-23,5.817795803766301
2023-11-24,4.954005466753899
2023-11-25,3.5032707769124003
2023-11-26,3.6996030915310003
2023-11-27,3.8028363774897
2023-11-28,3.6282814161086008
2023-11-29,5.018843240647899
2023-11-30,5.356130094069499
2023-12-01,4.9269208866333996
2023-12-02,4.933556073777001
2023-12-03,5.271635966905001
2023-12-04,5.237644542786999
2023-12-05,5.4596099209196005
2023-12-06,5.458253918816999
2023-12-07,5.629877994704801
2023-12-08,5.6746994882038
2023-12-09,5.406987117435301
2023-12-10,5.7043956340737
2023-12-11,5.330021735759001
2023-12-12,5.4674619390748
2023-12-13,5.794059283286501
2023-12-14,5.623934005905801
2023-12-15,5.5960536517784
2023-12-16,5.3842764953070015
2023-12-17,5.7249826858102
2023-12-18,5.4900250540152
2023-12-19,5.6432624054144
2023-12-20,5.7584411003069
2023-12-21,5.426833366563501
2023-12-22,5.093230267686
2023-12-23,5.0231548728675
2023-12-24,5.311312553359699
2023-12-25,4.9822739496107005
2023-12-26,4.502230511681999
2023-12-27,4.222967187365767
2023-12-28,3.6050729552359
2023-12-29,2.7760069105409997
2023-12-30,1.992416369074002
2023-12-31,1.2836847923378
2024-01-01,2.5771023900756003
2024-01-02,3.2916615368262
2024-01-03,3.4468221378902
2024-01-04,3.7918460446908004
2024-01-05,3.3321931657628006
2024-01-06,3.1025634349358007
2024-01-07,3.6531485943132
2024-01-08,4.1186697762782
2024-01-09,4.0523026763802
2024-01-10,4.0559668071842
2024-01-11,4.0013049967792
2024-01-12,4.1205778631656
2024-01-13,3.7120087539204007
