,Unnamed: 0,shipment_date,transit_wh_name,destination_wh_name,type,gmv_x,orders_x,route,route 1,gmv_mean,orders_mean,gmv_std,orders_std,gmv,orders
433,603,2024-02-11,Новосибирск,Электросталь,other,8800.0,1,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.9472974368852578,-0.9267447968007726
434,604,2024-02-11,Обухово,Краснодар (Тихорецкая),box,650000.0,48,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,0.35398395864836607,0.2164132530119348
435,605,2024-02-11,Обухово,Новосибирск,box,180000.0,12,Обухово -> Новосибирск,Обухово - Новосибирск,280316.92307692306,13.47008547008547,220596.8910411084,9.131767825198008,-0.4547522070845002,-0.16098585708989965
436,606,2024-02-11,Обухово,Склад Казань,box,1482000.0,96,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,0.15969354663753685,0.5193873571640756
437,607,2024-02-11,Обухово,Склад Казань,other,123500.0,5,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-1.0845119030025083,-1.0190341806580272
438,608,2024-02-11,Подольск 4,Краснодар (Тихорецкая),box,1737000.0,190,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1559613.7163891993,134.93333333333334,832728.089030759,66.67111976997322,0.21301825403447935,0.8259448297352151
439,609,2024-02-11,Подольск 4,Минск Щомыслицкий,other,122400.0,20,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,103072.6551724138,11.931034482758621,129618.77696842882,14.432981320166107,0.1491091435949419,0.5590643636437904
440,610,2024-02-11,Подольск 4,Невинномысск,box,228000.0,26,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.5260097313840268,-0.22227850478904143
441,613,2024-02-11,Тула,Невинномысск,box,102000.0,8,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,-0.201285352026581,-0.34905328621912235
442,616,2024-02-12,Минск Щомыслицкий,Коледино,box,84000.0,40,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,76546.93251533742,17.134969325153374,66379.63201229734,10.821512261348223,0.11227943359616453,2.1129237876035942
443,617,2024-02-12,Минск Щомыслицкий,Коледино,other,162000.0,27,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,76546.93251533742,17.134969325153374,66379.63201229734,10.821512261348223,1.2873386744420598,0.9116129461944137
444,618,2024-02-12,Новосибирск,Электросталь,box,70400.0,8,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.03605143070706019,1.8691248585782452
445,619,2024-02-12,Обухово,Краснодар (Тихорецкая),box,884000.0,74,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,0.9489844260857971,1.6905124716107993
446,620,2024-02-12,Обухово,Новосибирск,box,72000.0,6,Обухово -> Новосибирск,Обухово - Новосибирск,280316.92307692306,13.47008547008547,220596.8910411084,9.131767825198008,-0.9443329962347613,-0.8180327854451878
447,621,2024-02-12,Обухово,Склад Казань,box,2688500.0,138,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,1.2646871977164582,1.229428066928123
448,622,2024-02-12,Обухово,Склад Казань,other,465500.0,16,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-0.7712853562399795,-0.8330711376245862
449,623,2024-02-12,Подольск 4,Краснодар (Тихорецкая),box,2008000.0,184,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1559613.7163891993,134.93333333333334,832728.089030759,66.67111976997322,0.5384546162393694,0.7359508410231457
450,624,2024-02-12,Подольск 4,Минск Щомыслицкий,other,304800.0,46,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,103072.6551724138,11.931034482758621,129618.77696842882,14.432981320166107,1.5563126697046434,2.3604939798293376
451,625,2024-02-12,Подольск 4,Невинномысск,box,697000.0,53,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,0.4740523483036235,0.5934620273493828
452,628,2024-02-12,Тула,Невинномысск,box,138000.0,20,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,0.09123225173764804,0.7337912209706342
453,630,2024-02-13,Минск Щомыслицкий,Коледино,box,64000.0,30,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,76546.93251533742,17.134969325153374,66379.63201229734,10.821512261348223,-0.18901780764637272,1.1888385249811477
454,631,2024-02-13,Минск Щомыслицкий,Коледино,other,154000.0,20,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,76546.93251533742,17.134969325153374,66379.63201229734,10.821512261348223,1.1668197779450449,0.264753262358701
455,632,2024-02-13,Новосибирск,Электросталь,box,26400.0,3,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.6869414351200585,-0.12792489526391035
456,633,2024-02-13,Новосибирск,Электросталь,other,8800.0,1,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.9472974368852578,-0.9267447968007726
457,634,2024-02-13,Обухово,Краснодар (Тихорецкая),box,806000.0,67,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,0.7506509369399867,1.2936396050649512
458,635,2024-02-13,Обухово,Новосибирск,box,441000.0,22,Обухово -> Новосибирск,Обухово - Новосибирск,280316.92307692306,13.47008547008547,220596.8910411084,9.131767825198008,0.7284013666952972,0.9340923568355805
459,636,2024-02-13,Обухово,Склад Казань,box,3581500.0,150,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,2.0825565142630613,1.432296841146422
460,637,2024-02-13,Обухово,Склад Казань,other,779000.0,24,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-0.4841610217076614,-0.69782528814572
461,638,2024-02-13,Подольск 4,Краснодар (Тихорецкая),box,2916000.0,221,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1559613.7163891993,134.93333333333334,832728.089030759,66.67111976997322,1.6288465604535398,1.2909137714142407
462,639,2024-02-13,Подольск 4,Минск Щомыслицкий,other,698400.0,58,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,103072.6551724138,11.931034482758621,129618.77696842882,14.432981320166107,4.59290975236242,3.191923033453436
463,640,2024-02-13,Подольск 4,Невинномысск,box,1063500.0,86,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,1.2555507538591115,1.5904782332963456
464,641,2024-02-13,Подольск 4,Невинномысск,other,85500.0,4,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.8298665466409355,-0.88695597542035
465,644,2024-02-13,Тула,Невинномысск,box,210000.0,25,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,0.6762674592661061,1.1849764322996994
466,646,2024-02-14,Минск Щомыслицкий,Коледино,box,60000.0,28,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,76546.93251533742,17.134969325153374,66379.63201229734,10.821512261348223,-0.24927725589488015,1.0040214724566583
467,647,2024-02-14,Минск Щомыслицкий,Коледино,other,42000.0,9,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,76546.93251533742,17.134969325153374,66379.63201229734,10.821512261348223,-0.5204447730131637,-0.7517405265259904
468,648,2024-02-14,Новосибирск,Электросталь,box,96800.0,7,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,0.3544825719407388,1.469714907809814
469,649,2024-02-14,Новосибирск,Электросталь,other,105600.0,3,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,0.4846605728233384,-0.12792489526391035
470,651,2024-02-14,Обухово,Краснодар (Тихорецкая),box,1027000.0,72,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,1.312595822853116,1.5771202240262714
471,652,2024-02-14,Обухово,Новосибирск,box,126000.0,9,Обухово -> Новосибирск,Обухово - Новосибирск,280316.92307692306,13.47008547008547,220596.8910411084,9.131767825198008,-0.6995426016596308,-0.4895093212675437
472,653,2024-02-14,Обухово,Склад Казань,box,2669500.0,122,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,1.2472857228963177,0.9589363679703906
473,654,2024-02-14,Обухово,Склад Казань,other,617500.0,13,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-0.6320735576788555,-0.8837883311791609
474,655,2024-02-14,Подольск 4,Краснодар (Тихорецкая),box,2607000.0,244,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1559613.7163891993,134.93333333333334,832728.089030759,66.67111976997322,1.2577770552088496,1.6358907281438402
475,656,2024-02-14,Подольск 4,Минск Щомыслицкий,other,554400.0,71,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,103072.6551724138,11.931034482758621,129618.77696842882,14.432981320166107,3.481959600170551,4.0926378415462095
476,657,2024-02-14,Подольск 4,Невинномысск,box,1463000.0,96,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,2.107416000842515,1.8926043563105768
477,658,2024-02-14,Подольск 4,Невинномысск,other,262000.0,10,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.45351056142799245,-0.7056803016118113
478,661,2024-02-14,Тула,Невинномысск,box,390000.0,31,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,2.138855478087251,1.726398685894578
479,662,2024-02-14,Тула,Невинномысск,other,12000.0,1,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,-0.9325793614371536,-0.9807125820798137
480,665,2024-02-15,Минск Щомыслицкий,Коледино,box,62000.0,31,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,76546.93251533742,17.134969325153374,66379.63201229734,10.821512261348223,-0.21914753177062643,1.2812470512433924
481,666,2024-02-15,Минск Щомыслицкий,Коледино,other,184000.0,21,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,76546.93251533742,17.134969325153374,66379.63201229734,10.821512261348223,1.6187656398088508,0.35716178862094566
482,667,2024-02-15,Новосибирск,Электросталь,box,167200.0,9,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,1.395906579001536,2.268534809346676
483,668,2024-02-15,Новосибирск,Электросталь,other,96800.0,1,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,0.3544825719407388,-0.9267447968007726
484,670,2024-02-15,Обухово,Краснодар (Тихорецкая),box,559000.0,51,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,0.12259488797825402,0.38650162438872687
485,671,2024-02-15,Обухово,Новосибирск,box,225000.0,8,Обухово -> Новосибирск,Обухово - Новосибирск,280316.92307692306,13.47008547008547,220596.8910411084,9.131767825198008,-0.2507602116052248,-0.5990171426600917
486,672,2024-02-15,Обухово,Склад Казань,box,2156500.0,78,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,0.7774459027525243,0.21508419583662666
487,673,2024-02-15,Обухово,Склад Казань,other,304000.0,16,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-0.9191978922111738,-0.8330711376245862
488,674,2024-02-15,Подольск 4,Краснодар (Тихорецкая),box,2774500.0,193,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1559613.7163891993,134.93333333333334,832728.089030759,66.67111976997322,1.4589231462395473,0.8709418240912499
489,675,2024-02-15,Подольск 4,Минск Щомыслицкий,other,316800.0,37,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,103072.6551724138,11.931034482758621,129618.77696842882,14.432981320166107,1.648891849053966,1.7369221896112637
490,676,2024-02-15,Подольск 4,Невинномысск,box,1089500.0,75,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,1.3109912955901966,1.2581394979806915
491,677,2024-02-15,Подольск 4,Невинномысск,other,36000.0,2,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.9354168087828091,-0.9473812000231963
492,680,2024-02-15,Тула,Невинномысск,box,396000.0,33,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,2.1876084120479558,1.9068727704262038
493,682,2024-02-16,Минск Щомыслицкий,Коледино,box,94000.0,29,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,76546.93251533742,17.134969325153374,66379.63201229734,10.821512261348223,0.26292805421743315,1.096429998718903
494,683,2024-02-16,Минск Щомыслицкий,Коледино,other,134000.0,24,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,76546.93251533742,17.134969325153374,66379.63201229734,10.821512261348223,0.8655225367025077,0.6343873674076796
495,684,2024-02-16,Новосибирск,Электросталь,box,61600.0,2,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.16622943158965986,-0.5273348460323415
496,685,2024-02-16,Новосибирск,Электросталь,other,184800.0,4,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,1.6562625807667353,0.27148505550452073
497,687,2024-02-16,Обухово,Краснодар (Тихорецкая),box,611000.0,56,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,0.25481721407546093,0.669982243350047
498,688,2024-02-16,Обухово,Новосибирск,box,324000.0,9,Обухово -> Новосибирск,Обухово - Новосибирск,280316.92307692306,13.47008547008547,220596.8910411084,9.131767825198008,0.19802217844918113,-0.4895093212675437
499,689,2024-02-16,Обухово,Склад Казань,box,3695500.0,152,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,2.186965363183904,1.4661083035161386
500,690,2024-02-16,Обухово,Склад Казань,other,684000.0,24,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-0.5711683958083639,-0.69782528814572
501,691,2024-02-16,Подольск 4,Краснодар (Тихорецкая),box,3098000.0,223,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1559613.7163891993,134.93333333333334,832728.089030759,66.67111976997322,1.847405298170477,1.3209117676515971
502,692,2024-02-16,Подольск 4,Минск Щомыслицкий,other,259200.0,44,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,103072.6551724138,11.931034482758621,129618.77696842882,14.432981320166107,1.204511788177218,2.221922470891988
503,693,2024-02-16,Подольск 4,Невинномысск,box,1199000.0,100,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,1.5444812694191896,2.013454805516269
504,694,2024-02-16,Подольск 4,Невинномысск,other,84000.0,5,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.8330650394331135,-0.856743363118927
505,697,2024-02-16,Тула,Невинномысск,box,360000.0,29,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,1.895090808283727,1.5459246013629517
506,698,2024-02-17,Минск Щомыслицкий,Коледино,box,52000.0,25,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,76546.93251533742,17.134969325153374,66379.63201229734,10.821512261348223,-0.36979615239189506,0.7267958936699244
507,699,2024-02-17,Минск Щомыслицкий,Коледино,other,144000.0,17,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,76546.93251533742,17.134969325153374,66379.63201229734,10.821512261348223,1.0161711573237762,-0.012472316428033033
508,700,2024-02-17,Новосибирск,Электросталь,box,17600.0,2,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.8171194360026581,-0.5273348460323415
509,702,2024-02-17,Обухово,Краснодар (Тихорецкая),box,468000.0,52,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,-0.10879418269185805,0.4431977481809909
510,703,2024-02-17,Обухово,Новосибирск,box,45000.0,3,Обухово -> Новосибирск,Обухово - Новосибирск,280316.92307692306,13.47008547008547,220596.8910411084,9.131767825198008,-1.0667281935223265,-1.1465562496228316
511,704,2024-02-17,Обухово,Склад Казань,box,2764500.0,138,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,1.3342930969970201,1.229428066928123
512,705,2024-02-17,Обухово,Склад Казань,other,1548500.0,18,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,0.22059870850802857,-0.7992596752548696
513,706,2024-02-17,Подольск 4,Краснодар (Тихорецкая),box,2610000.0,204,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1559613.7163891993,134.93333333333334,832728.089030759,66.67111976997322,1.2613796717646233,1.0359308033967105
514,707,2024-02-17,Подольск 4,Минск Щомыслицкий,other,268800.0,30,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,103072.6551724138,11.931034482758621,129618.77696842882,14.432981320166107,1.278575131656676,1.2519219083305395
515,708,2024-02-17,Подольск 4,Невинномысск,box,746000.0,52,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,0.5785364461814377,0.5632494150479597
516,709,2024-02-17,Подольск 4,Невинномысск,other,146000.0,5,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.7008606706897568,-0.856743363118927
517,711,2024-02-17,Тула,Невинномысск,box,240000.0,23,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,0.9200321290696303,1.0045023477680732
518,713,2024-02-18,Минск Щомыслицкий,Коледино,box,56000.0,27,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,76546.93251533742,17.134969325153374,66379.63201229734,10.821512261348223,-0.30953670414338763,0.9116129461944137
519,714,2024-02-18,Минск Щомыслицкий,Коледино,other,54000.0,12,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,76546.93251533742,17.134969325153374,66379.63201229734,10.821512261348223,-0.3396664282676413,-0.4745149477392564
520,715,2024-02-18,Новосибирск,Электросталь,box,35200.0,3,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.5567634342374588,-0.12792489526391035
521,716,2024-02-18,Новосибирск,Электросталь,other,8800.0,1,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.9472974368852578,-0.9267447968007726
522,718,2024-02-18,Обухово,Краснодар (Тихорецкая),box,429000.0,40,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,-0.2079609272647632,-0.2371557373261774
523,719,2024-02-18,Обухово,Новосибирск,box,27000.0,3,Обухово -> Новосибирск,Обухово - Новосибирск,280316.92307692306,13.47008547008547,220596.8910411084,9.131767825198008,-1.1483249917140366,-1.1465562496228316
524,720,2024-02-18,Обухово,Склад Казань,box,1539000.0,106,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,0.21189797109795833,0.6884446690126582
525,721,2024-02-18,Обухово,Склад Казань,other,57000.0,4,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-1.1454170648730002,-1.0359399118428854
526,722,2024-02-18,Подольск 4,Краснодар (Тихорецкая),box,1514500.0,126,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1559613.7163891993,134.93333333333334,832728.089030759,66.67111976997322,-0.054175807185402707,-0.13399104986019233
527,723,2024-02-18,Подольск 4,Минск Щомыслицкий,other,261600.0,7,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,103072.6551724138,11.931034482758621,129618.77696842882,14.432981320166107,1.2230276240470825,-0.34165044444898307
528,724,2024-02-18,Подольск 4,Невинномысск,box,682500.0,63,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,0.443133584645903,0.8955881503636139
529,727,2024-02-18,Тула,Невинномысск,box,84000.0,6,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,-0.3475441539086955,-0.5295273707507484
530,729,2024-02-19,Минск Щомыслицкий,Коледино,box,80000.0,32,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,76546.93251533742,17.134969325153374,66379.63201229734,10.821512261348223,0.05201998534765709,1.373655577505637
531,730,2024-02-19,Минск Щомыслицкий,Коледино,other,262000.0,38,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,76546.93251533742,17.134969325153374,66379.63201229734,10.821512261348223,2.793824880654746,1.928106735079105
532,731,2024-02-19,Новосибирск,Электросталь,box,96800.0,4,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,0.3544825719407388,0.27148505550452073
533,732,2024-02-19,Новосибирск,Электросталь,other,8800.0,1,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.9472974368852578,-0.9267447968007726
534,734,2024-02-19,Обухово,Краснодар (Тихорецкая),box,572000.0,59,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,0.15565046950255573,0.8400706147268391
535,735,2024-02-19,Обухово,Новосибирск,box,72000.0,3,Обухово -> Новосибирск,Обухово - Новосибирск,280316.92307692306,13.47008547008547,220596.8910411084,9.131767825198008,-0.9443329962347613,-1.1465562496228316
536,736,2024-02-19,Обухово,Склад Казань,box,3572000.0,188,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,2.073855776852991,2.0747146261710365
537,737,2024-02-19,Обухово,Склад Казань,other,579500.0,18,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-0.6668765073191366,-0.7992596752548696
538,738,2024-02-19,Подольск 4,Краснодар (Тихорецкая),box,2337000.0,188,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1559613.7163891993,134.93333333333334,832728.089030759,66.67111976997322,0.9335415651892175,0.7959468334978587
539,739,2024-02-19,Подольск 4,Минск Щомыслицкий,other,285600.0,10,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,103072.6551724138,11.931034482758621,129618.77696842882,14.432981320166107,1.4081859827457275,-0.13379318104295843
540,740,2024-02-19,Подольск 4,Невинномысск,box,976500.0,64,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,1.0700381719127883,0.9258007626650371
541,743,2024-02-19,Тула,Невинномысск,box,102000.0,7,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,-0.201285352026581,-0.43929032848493543
542,745,2024-02-20,Минск Щомыслицкий,Коледино,box,46000.0,18,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,76546.93251533742,17.134969325153374,66379.63201229734,10.821512261348223,-0.46018532476465623,0.07993620983421164
543,746,2024-02-20,Минск Щомыслицкий,Коледино,other,180000.0,24,Минск Щомыслицкий -> Коледино,Минск Щомыслицкий - Коледино,76546.93251533742,17.134969325153374,66379.63201229734,10.821512261348223,1.5585061915603433,0.6343873674076796
544,747,2024-02-20,Новосибирск,Электросталь,box,44000.0,4,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.42658543335485916,0.27148505550452073
545,748,2024-02-20,Новосибирск,Электросталь,other,26400.0,1,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.6869414351200585,-0.9267447968007726
546,750,2024-02-20,Обухово,Краснодар (Тихорецкая),box,708500.0,60,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,0.5027340755077239,0.896766738519103
547,751,2024-02-20,Обухово,Новосибирск,box,36000.0,3,Обухово -> Новосибирск,Обухово - Новосибирск,280316.92307692306,13.47008547008547,220596.8910411084,9.131767825198008,-1.1075265926181816,-1.1465562496228316
548,752,2024-02-20,Обухово,Склад Казань,box,3382000.0,184,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,1.899841028651586,2.0070917014316034
549,753,2024-02-20,Обухово,Склад Казань,other,779000.0,25,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-0.4841610217076614,-0.6809195569608617
550,754,2024-02-20,Подольск 4,Краснодар (Тихорецкая),box,2290000.0,145,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1559613.7163891993,134.93333333333334,832728.089030759,66.67111976997322,0.8771005724820963,0.15098991439469425
551,755,2024-02-20,Подольск 4,Минск Щомыслицкий,other,79200.0,1,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,103072.6551724138,11.931034482758621,129618.77696842882,14.432981320166107,-0.18417590206261897,-0.7573649712610324
